CHCHD1	MRPS18C
NDUFC1	MT-ND4
MRPL54	MRPS7
NDUFA1	NDUFV2
MRPS33	MRPL15
MRPS14	MRPL14
UQCR11	MT-CYB
COX5A	COX5B
MRPL49	MRPS7
NDUFB10	NDUFB4
NDUFB8	NDUFC2
MRPS33	MRPS26
DAP3	MRPL38
MRPS27	MRPS25
NDUFC1	NDUFA13
MRPS5	MRPS18B
MRPS18C	MRPL4
HK1	HKDC1
MRPL46	MRPS7
MRPS26	CHCHD1
MRPL47	MRPS7
NDUFA1	NDUFS8
NDUFB1	NDUFA2
MRPL40	MRPS11
MRPS11	MRPL49
NDUFC1	NDUFC2
MT-ND6	NDUFA12
MRPL2	MRPL38
UQCR11	UQCRC2
MT-ND4	NDUFB10
SAMM50	MTX2
NDUFB2	NDUFC2
MRPS33	MRPL11
MRPS33	MRPL43
MT-ND2	NDUFA12
MRPL36	MRPS33
NDUFA13	NDUFB10
MT-ND2	NDUFB10
MRPL45	MRPS18B
MRPL40	MRPS7
MRPL44	MRPS7
MRPL47	MRPS18C
MRPS21	MRPS34
MRPL38	MRPS35
MT-ND6	NDUFB10
NDUFS4	NDUFA10
MRPS11	MRPL16
MRPS16	MRPL38
CHCHD1	MRPS18A
NDUFA1	MT-ND1
NDUFS1	NDUFB11
MRPL36	MRPL38
MRPS33	MRPL24
NDUFA1	NDUFC2
FDXR	FDX1
MT-ND4	NDUFA12
NDUFC2	NDUFB10
TUFM	MRPS7
MRPS27	MRPS18C
MT-ND5	NDUFB10
MRPS16	CHCHD1
NDUFA13	NDUFB2
NDUFC1	MT-ND6
MRPS18A	MRPS11
MRPL18	MRPL11
NDUFA1	NDUFB3
MRPS11	MRPL46
NDUFS8	NDUFB4
MT-ND3	NDUFB10
NDUFB1	NDUFB9
HK1	HK2
CHCHD1	MRPS18B
MRPS16	MRPS34
MRPL22	MRPL11
UQCRB	UQCRFS1
ATP5J	ATP5J2
TMEM126B	ECSIT
DIABLO	XIAP
MAPK3	MAPK1
MRPS21	MRPS27
MRPL47	MRPS11
NDUFA1	NDUFA10
MRPS18A	MRPL18
NDUFA13	MT-ND1
MRPL21	MRPL1
MRPL19	MRPL12
TOMM7	TOMM22
RPMS17	MRPS5
MRPS33	RPMS17
NDUFV3	NDUFA7
MRPS14	AURKAIP1
NDUFS6	NDUFA10
MRPL11	MRPS18C
MRPL9	MRPL12
MRPS22	RPMS17
NDUFA13	MT-ND6
MAVS	TBK1
MRPL24	MRPL34
MRPL12	MRPL17
NDUFA1	NDUFS3
MRPL34	MRPS7
MRPS24	MRPS34
MRPS21	MRPS11
MRPS18A	MRPL24
MRPS5	MRPS34
MRPS25	MRPL34
NDUFB8	NDUFB7
NDUFB1	NDUFS8
NDUFV3	NDUFB1
RPMS17	MRPS18B
MRPS16	MRPL18
MRPS34	MRPS10
MRPS14	CHCHD1
NDUFA13	MT-ND2
MRPS26	MRPS18C
AURKAIP1	PTCD3
NDUFA13	NDUFA10
DAP3	MRPS34
MRPL41	MRPS7
NDUFV3	NDUFB4
AURKAIP1	MRPS25
CHCHD1	MRPS25
MT-ND6	NDUFS6
MRPL11	MRPL10
MRPL55	MRPL40
MRPS18A	MRPL11
MRPL46	MRPL39
NDUFA12	NDUFC2
NDUFB2	NDUFV3
NDUFB2	NDUFA1
MRPS18C	MRPS34
MRPS11	MRPL38
TXNRD1	TXN
NDUFB1	NDUFB8
MRPS16	MRPS18B
NDUFC1	NDUFA9
NDUFB1	NDUFS7
MRPL50	MRPL34
NDUFA11	NDUFV1
NDUFA13	MT-ND5
MRPS22	MRPS34
GCLM	GCLC
NDUFA13	MT-ND3
MRPL9	MRPL1
MRPL11	MRPL34
NDUFB8	NDUFB10
TIMMDC1	TMEM126B
RPMS17	MRPS10
MRPL24	MRPS18C
NDUFB6	NDUFV3
NDUFA13	NDUFA1
MRPS26	MRPS18A
NDUFA11	MT-ND4
NDUFA1	NDUFA9
NDUFA11	MT-ND2
NDUFA11	NDUFA10
MRPS2	RPMS17
MRPS11	RPMS17
MRPS33	MRPL34
MRPL18	MRPS18C
NDUFB2	NDUFB7
MRPL38	MRPS7
TIMMDC1	NDUFC2
MRPS26	RPMS17
NDUFA13	NDUFB8
NDUFA11	MT-ND5
MRPL9	MRPL39
MRPL39	MRPL28
TMEM126B	NDUFC2
NDUFA11	NDUFS6
MT-ND3	NDUFS6
MRPL14	MRPL53
RPMS17	MRPS7
NDUFA13	NDUFB4
MRPS26	MRPS2
MRPS26	MRPS24
MRPS24	MRPS7
MT-ND3	NDUFB1
DAP3	MRPS24
MRPL18	MRPL43
MRPS2	MRPS34
AURKAIP1	MRPS7
MRPS18A	MRPS18B
GADD45GIP1	MRPL44
MRPL38	MRPL34
MRPS18C	MRPS18B
UQCR11	UQCRH
CHCHD1	MRPS10
MT-ND4	NDUFB1
MRPS24	MRPS18B
CHCHD1	MRPL15
MRPS2	MRPS24
CHCHD1	MRPL18
MRPL42	MRPL38
MRPL36	CHCHD1
MT-ND6	NDUFS8
MRPS26	MRPS23
MRPL24	MRPL43
MRPS27	MRPS18B
CHCHD1	DAP3
PTCD3	MRPS10
NDUFA11	NDUFB11
NDUFB3	NDUFB7
MRPL38	MRPL33
MRPS14	MRPL38
MT-ND6	NDUFB1
MRPS33	MRPS10
MRPS33	DAP3
NDUFA13	NDUFB7
MRPS23	MRPS7
CHCHD1	MRPS23
MRPL22	MRPL38
MRPL24	MRPL39
MRPS26	MRPL15
MRPS33	MRPS24
MRPS18B	MRPS7
MRPS22	MRPS33
MRPS23	MRPS18B
MRPS26	DAP3
MRPL11	MRPL39
MRPS33	PTCD3
MRPS15	MRPS18B
NDUFA11	NDUFB3
MRPS23	MRPS34
CHCHD1	MRPS24
MRPS33	MRPS23
CHCHD1	PTCD3
CHCHD1	MRPL43
MRPL9	GADD45GIP1
MRPS26	MRPL43
MRPS24	MRPS35
MRPS26	MRPS10
MT-ND1	NDUFB1
MRPS33	MRPS35
CHCHD1	MRPS35
MRPL43	MRPL11
ICT1	MRPS18B
MT-ND2	NDUFB1
MRPL47	RPL23L
AURKAIP1	MRPS35
MT-ND6	NDUFS7
NDUFA11	NDUFA12
IMMT	SAMM50
MRPS26	MRPL18
PTCD3	MRPS34
MRPS22	MRPS10
MRPL41	MRPS11
MRPS22	MRPS24
MRPS24	MRPS10
MRPS23	MRPS10
NDUFS8	NDUFA10
MRPS6	MRPL38
MRPS26	MRPS7
DAP3	ICT1
MRPS15	CHCHD1
NDUFA10	NDUFS7
MT-ND5	NDUFB1
CHCHD1	MRPS31
MRPS22	CHCHD1
NDUFA1	NDUFB7
MRPS33	MRPS7
NDUFA13	NDUFB1
CHCHD1	MRPS11
CHCHD1	MRPL24
MRPS26	MRPL11
MRPS11	MRPL34
MRPS24	PTCD3
MRPS26	MRPL24
CHCHD1	MRPS2
NDUFB1	NDUFV1
MRPS26	PTCD3
MRPL36	MRPS26
CHCHD1	MRPS7
MRPS12	MRPL38
MRPL19	MRPS33
MRPS23	MRPS24
PTCD3	MRPS7
MRPS16	RPMS17
MRPS22	MRPS7
ATP5G3	ATP5B
NDUFB1	NDUFA10
CHCHD1	MRPL11
TIMMDC1	NDUFAF1
MRPL14	MRPL9
MRPL18	MRPL15
MRPS22	MRPS18A
MRPS25	MRPL51
MRPS14	MRPS26
MRPL13	MRPL10
MRPS18A	PTCD3
MRPL34	MRPL51
KARS	QARS
MRPL12	MRPL15
NDUFA11	NDUFB8
NDUFS8	NDUFC2
MRPL11	MRPS25
MRPS14	MRPS34
MRPL39	MRPL32
MRPL55	MRPL13
MRPL52	MRPL28
MRPL18	MRPL34
MRPS14	MRPS28
NDUFB1	NDUFB7
MRPL39	ICT1
MRPL55	MRPL39
MRPS16	MRPS24
MRPS18A	RPMS17
PDK3	PDHB
PDK1	PDHA1
MRPS26	MRPS25
MRPS16	MRPL51
MRPS16	PTCD3
MRPL55	MRPL3
MRPL55	MRPL9
MRPS18A	MRPS24
MRPS24	MRPS18C
MRPS16	MRPS31
NDUFA5	NDUFB1
MRPL55	MRPL32
MRPS14	MRPL51
MRPS18C	PTCD3
MRPS18C	RPMS17
TOMM40	TOMM70A
MRPS33	MRPL51
MRPL24	MRPS25
MRPS14	MRPL18
MRPL54	ICT1
MRPL12	MRPL27
MRPL40	MRPL39
MRPL39	MRPL15
MRPL52	MRPL15
MRPL55	MRPL28
MRPS22	MRPS18C
NDUFC1	NDUFV3
MRPL55	MRPL52
MRPL10	MRPL3
MRPL55	MRPL35
MRPS16	MRPS23
MRPL43	MRPS25
MRPL39	MRPL3
MRPL38	MRPL39
NDUFB1	NDUFC2
MRPL19	MRPL39
DLST	DLAT
MRPL39	MRPL44
MRPL37	MRPL39
NDUFAF3	NDUFS8
IDH2	IDH3A
MRPL50	MRPS35
NDUFA11	NDUFA9
MRPS11	MRPS34
DAP3	MRPL20
MRPS15	RPMS17
MRPL36	MRPS25
NDUFV3	NDUFB5
MRPS22	MRPS16
GADD45GIP1	MRPL38
MRPS12	MRPS25
NDUFA11	NDUFS8
MRPL18	MRPS25
MRPL13	MRPL39
TOMM70A	TOMM22
COX5A	COX6B1
MRPS14	MRPS18B
MRPL15	MRPS25
NDUFA3	NDUFV3
NDUFV3	NDUFS8
MRPL52	MRPL39
MRPS22	MRPL35
MRPS33	MRPL46
MRPL19	MRPL48
MRPS22	AURKAIP1
MRPS22	MRPL2
MRPS30	MRPS7
MRPS22	MRPL19
MRPL36	MRPS18B
MRPL49	MRPS18B
MRPS2	MRPL18
MRPL19	PTCD3
CHCHD1	MRPL53
MRPL14	MRPS7
MRPL21	MRPL44
MRPL9	PTCD3
MRPS22	MRPL3
MRPL35	MRPS31
MRPL48	MRPL28
MRPL50	MRPS24
MRPL48	MRPS5
MRPL13	MRPS18B
MRPL50	MRPS10
MRPL19	MRPS31
MRPL24	MRPL48
MRPL38	MRPL53
MRPS26	MRPL16
MRPS26	AURKAIP1
MRPS33	MRPL44
GADD45GIP1	MRPS24
MRPS30	CHCHD1
MRPL3	MRPS18B
PDK1	PDHX
MRPL40	GADD45GIP1
MRPS30	PTCD3
MRPS14	MRPS22
MRPL14	MRPL3
MRPL30	MRPL44
MRPS31	MRPL3
MRPL35	MRPS24
MRPL19	MRPL35
MRPS33	MRPL16
MT-CO1	COX5A
MRPS24	MRPL44
MRPS2	MRPL48
MRPL38	PTCD3
MRPL18	MRPL16
MRPL42	MRPS14
GADD45GIP1	MRPL48
MRPL42	MRPS25
MRPL14	MRPL48
MRPL36	MRPS22
MRPL49	MRPL53
MRPL20	MRPL48
MRPL15	PTCD3
MRPL43	MRPL35
MRPS22	MRPL43
MRPL46	MRPL11
MRPL2	GADD45GIP1
MRPL50	MRPS2
CHCHD1	MRPL46
MRPL20	MRPL40
GADD45GIP1	MRPS11
MRPS30	MRPS35
MRPL11	MRPL53
MRPS24	MRPL32
MRPS15	MRPL48
MRPL53	PTCD3
MRPL53	MRPS10
MRPL46	MRPL53
MRPL35	MRPL32
MRPL24	MRPL10
GADD45GIP1	MRPS35
MRPL18	MRPS31
MRPS22	MRPL24
MRPL47	MRPS33
MRPS31	MRPL38
MRPS24	MRPL53
MRPS24	MRPL38
MRPL48	MRPL17
MRPL3	PTCD3
CHCHD1	MRPL44
MRPS24	MRPL11
MRPL35	GADD45GIP1
RPMS17	MRPS28
MRPL21	MRPS31
MRPS18B	MRPL32
MRPL11	MRPS18B
PDHA1	OGDH
MRPL48	MRPL3
MRPL24	MRPL35
MRPL16	MRPL53
MRPS33	MRPL14
ETFA	ETFB
MRPL13	MRPS28
MRPL47	MRPS24
MRPL14	MRPS5
MRPS21	MRPS31
CHCHD1	MRPL48
MRPL14	MRPS11
GADD45GIP1	MRPL13
MRPL48	MRPL44
MRPS33	MRPL49
MRPS27	MRPS5
MRPL2	MRPL53
MRPS12	RPMS17
MRPS33	MRPL3
MRPS31	MRPL48
MRPL18	MRPL44
MRPL36	MRPS24
MRPL48	MRPL16
MRPL16	MRPS18B
MRPL36	MRPS31
MRPL18	MRPL48
MRPL35	MRPL53
MRPL14	MRPL39
MRPL18	MRPS18B
MRPS22	MRPL49
MRPS31	MRPL46
MRPL18	MRPL40
MRPS31	MRPL16
MRPL19	MRPS26
MRPS33	MRPL48
MRPL53	MRPS35
MRPS23	MRPS18C
GADD45GIP1	MRPS18B
MRPL13	PTCD3
MRPL24	PTCD3
MRPL10	MRPL15
MRPS18A	MRPL48
MRPS14	MRPS23
MRPS31	MRPL17
MRPS2	GADD45GIP1
MRPL18	MRPL53
MRPL20	PTCD3
GADD45GIP1	MRPL49
MRPL35	MRPL46
MRPL14	MRPL44
MRPL14	MRPL11
MRPL14	PTCD3
MRPL35	MRPS18B
GADD45GIP1	MRPS31
MRPL24	MRPS31
MRPL43	MRPS24
MRPS16	AURKAIP1
MRPL9	MRPS31
MRPS24	MRPL46
MRPS15	MRPL14
MRPL50	MRPS15
MRPL11	MRPL48
MRPL19	MRPL53
MRPS15	GADD45GIP1
MRPL53	MRPL28
MRPS24	MRPL16
MRPS30	MRPS33
MRPS24	MRPL15
MRPS22	MRPL17
MRPL48	MRPL32
MRPL42	MRPL36
MRPS24	MRPL4
MRPS33	MRPL40
COX4I1	COX6C
MRPL15	MRPL53
MRPS2	MRPL35
MRPL36	MRPL14
MRPS18A	MRPL21
GADD45GIP1	MRPL46
MRPL35	MRPS10
MRPL19	MRPS18B
MRPS26	MRPL53
MRPL14	MRPL49
MRPL24	MRPS18B
MRPL14	MRPL17
MRPS24	MRPL49
MRPS22	MRPL18
MRPS22	MRPL20
MRPL18	MRPL46
ATP5A1	ATP5E
MRPL20	MRPS18B
MRPL13	MRPL53
MRPS31	MRPL13
MRPL11	MRPL28
PDK2	PDHB
MRPL30	MRPS11
MRPS26	MRPL40
MRPL36	MRPL28
MRPS14	MRPS24
MRPL21	MRPL28
MRPS18B	MRPL4
MRPS30	MRPS26
MRPS24	MRPL13
MRPL14	MRPL20
GADD45GIP1	MRPS18C
MRPL14	MRPS18C
MRPL40	MRPL48
MRPS22	MRPL44
MRPS26	MRPL44
MRPS33	MRPL9
MRPS26	MRPL13
MRPS26	MRPL20
MRPL47	PTCD3
AURKAIP1	MRPS28
MRPL11	MRPS35
MRPL21	MRPL53
MRPS22	MRPL15
GADD45GIP1	MRPS7
GADD45GIP1	MRPS10
MRPL35	MRPS35
CHCHD1	GADD45GIP1
MRPL20	MRPL49
MRPL52	MRPL16
MRPL47	MRPS26
MRPS33	MRPL21
MRPS22	MRPL14
CHCHD1	MRPL14
MRPS33	MRPL20
MRPS26	GADD45GIP1
MRPL35	MRPS7
MRPL3	MRPL53
MRPS22	MRPL21
CHCHD1	MRPL21
MICU1	MICU3
MRPL18	MRPL35
MRPL14	MRPS35
TPI1	GAPDH
PTCD3	MRPL4
GADD45GIP1	MRPS5
MRPL43	MRPS18B
PGAM1	ENO3
GADD45GIP1	MRPL32
MRPL21	MRPL46
MRPL17	PTCD3
MRPL14	MRPS18B
MRPS18A	MRPL14
MRPS18B	MRPL44
MRPS30	MRPL36
MRPL2	PTCD3
MRPL14	MRPL35
MRPS22	MRPL48
MRPL18	MRPL28
MRPL2	MRPS24
MRPS33	MRPL32
MRPS28	MRPL53
MRPS30	MRPS31
MRPL21	MRPL49
MRPS30	MRPS22
MRPL18	MRPL21
MRPL21	MRPS24
MRPL48	MRPL38
MRPL35	MRPL17
MRPL43	MRPL10
CHCHD1	MRPL32
MRPL18	MRPL49
MRPS30	MRPS15
MRPL47	MRPS31
MRPS22	MRPL4
CHCHD1	MRPL4
NDUFV3	NDUFA10
MRPL11	MRPL49
MRPL17	MRPL53
CHCHD1	MRPL16
MRPL19	MRPS24
MRPL20	GADD45GIP1
MRPL40	MRPL53
CHCHD1	MRPL9
MRPS18A	MRPS23
MRPL9	MRPS24
MRPL20	MRPL38
MRPS31	MRPL32
MRPS18C	MRPL53
MRPL48	PTCD3
MRPL36	MRPL48
MRPL42	MRPS16
MRPS33	MRPL2
MRPS26	MRPL21
MRPS33	MRPL35
MRPS18A	MRPL52
ATP5C1	ATP5L
MRPS15	MRPL53
NDUFS8	NDUFB11
MRPS24	MRPL3
MRPS22	GADD45GIP1
MRPS2	MRPL53
MRPS30	MRPS24
MRPL21	MRPS18B
MRPS31	MRPL49
MRPS22	MRPL53
MRPL48	MRPS10
MRPS33	MRPL17
MRPS31	MRPS34
MRPL19	CHCHD1
MRPL20	MRPS35
GADD45GIP1	MRPL15
MRPL40	MRPS24
MRPL50	MRPS7
GADD45GIP1	MRPL53
MRPL40	MRPS18B
MRPL17	MRPS18B
MRPL50	MRPS31
MRPL36	PTCD3
MRPS33	MRPL4
MRPL35	MRPS11
MRPL21	MRPS35
MRPL53	MRPL32
MRPL50	MRPS11
MRPL48	MRPL53
MRPS15	AURKAIP1
MRPS33	GADD45GIP1
PDHB	PDHA2
MRPS12	MRPL14
MRPS26	MRPL49
MRPL9	MRPS18B
MRPL49	PTCD3
TUFM	MRPL17
MRPS31	MRPL15
CHCHD1	MRPL38
MRPL21	MRPL48
MRPS33	MRPL53
MRPS26	MRPL17
MRPL24	MRPS24
MRPL18	MRPS11
MRPS22	MRPL11
MRPS26	MRPL4
MRPS27	MRPS15
MRPS22	MRPL47
MRPL14	MRPL21
MRPL50	PTCD3
PTCD3	MRPL32
ICT1	MRPS28
MRPS18A	MRPL53
MRPS22	MRPL9
MRPL2	MRPS31
GADD45GIP1	PTCD3
MRPL48	MRPS7
GADD45GIP1	MRPL3
MRPL48	MRPL13
MRPL14	MRPL32
MRPS14	PTCD3
MRPL47	MRPL53
MRPL18	MRPS35
MRPL21	MRPS18C
MRPS22	MRPL13
MRPS14	RPMS17
MRPL2	MRPS26
MRPS15	MRPL30
MRPL53	MRPS7
MRPL30	MRPL16
MRPL21	PTCD3
MRPL46	PTCD3
MRPL43	PTCD3
MRPS31	MRPL4
MRPL21	GADD45GIP1
MRPS22	MRPL32
MRPS31	MRPL11
MRPL36	MRPL50
MRPL16	PTCD3
MRPS15	MRPL18
MRPS18B	MRPL53
MRPS22	MRPL40
MRPL30	MRPS18C
MRPS22	MRPL16
MRPL55	MRPL51
MRPS24	MRPL48
MRPL50	CHCHD1
MRPL18	MRPS24
MRPL50	MRPS5
MRPL24	MRPL53
MRPL36	GADD45GIP1
AURKAIP1	MRPL17
MRPL43	MRPL48
MRPL20	MRPS31
MRPL21	MRPL43
MRPS26	MRPL35
MRPS30	MRPS5
MRPL43	MRPS31
MRPL14	MRPS24
MRPL24	GADD45GIP1
MRPL18	PTCD3
MRPL14	MRPL24
MRPL14	MRPL18
MRPL2	CHCHD1
MRPS18A	MRPS31
MRPL36	MRPL53
GADD45GIP1	MRPL16
MRPS30	MRPS18B
ATP5J	ATP5A1
MRPL48	MRPS35
MRPL20	MRPL44
MRPS30	MRPS2
MRPL43	GADD45GIP1
CHCHD1	MRPL13
GADD45GIP1	MRPL17
MRPL43	MRPL53
MRPL21	MRPL35
MRPL2	MRPS18B
MRPL46	MRPS18B
MT-CO2	MT-CO1
CHCHD1	MRPL3
MRPL30	MRPS5
MRPL50	MRPS18B
MRPS22	MRPL50
MRPS26	MRPL46
MRPS22	MRPL38
MRPL20	MRPL46
CHCHD1	MRPL49
MRPS24	MRPL17
MRPL18	GADD45GIP1
ATP5F1	MT-ATP8
TOMM40	TOMM7
CHCHD1	MRPL17
MRPL35	PTCD3
MRPL45	MRPL39
MRPS15	MRPL35
AURKAIP1	MRPS23
MRPL48	MRPS18C
MRPL20	MRPL53
MRPL14	MRPL43
MRPS26	MRPL50
MRPL52	MRPL44
MRPS26	MRPL48
MRPL11	PTCD3
MRPS11	MRPL53
MRPL24	MRPS35
MRPL15	MRPS18B
MRPS26	MRPL38
MRPS18A	MRPL30
MRPL48	MRPS18B
MRPL44	MRPL53
MRPL35	MRPL11
MRPL18	MRPS10
MRPS28	MRPL32
MRPL44	PTCD3
MRPL48	MRPL15
MRPL20	MRPS24
MRPL24	MRPL49
MRPS26	MRPL14
MRPS30	MRPS10
MRPS11	MRPL48
CHCHD1	MRPL20
MRPS31	MRPL53
CHCHD1	MRPL35
MRPL47	MRPS18B
MRPL36	MRPL35
MRPL48	MRPL49
MRPL14	MRPS31
MRPL35	MRPL44
MRPL14	MRPS2
MRPS30	MRPS11
MRPL9	MRPS35
MRPL38	MRPS18B
MRPS26	MRPL9
MRPL35	MRPL16
MRPL2	MRPL48
MRPS2	MRPL30
MRPS33	MRPL50
MRPS33	MRPL13
MRPL14	MRPL46
MRPL19	GADD45GIP1
MRPL40	MRPS31
MRPL47	CHCHD1
MRPS33	MRPL38
MRPS18A	GADD45GIP1
MRPL35	MRPS5
MRPS22	MRPL46
MRPL40	PTCD3
MRPL18	MRPS5
MRPS5	MRPL53
CHCHD1	MRPL40
MRPS26	MRPL3
MRPS28	MRPS35
CHCHD1	MRPS28
MRPL30	GADD45GIP1
MRPS12	MRPS18B
MRPS18C	MRPS28
MRPL18	MRPL33
MRPS23	MRPL4
MRPL37	MRPS9
MRPL30	MRPL27
MRPS28	MRPS10
MRPL21	MRPS23
MRPS33	MRPS9
MRPS26	MRPL41
MRPL22	MRPL51
NDUFS2	NDUFV3
MRPL30	PTCD3
MRPS12	CHCHD1
MRPS12	PTCD3
MRPS6	MRPL18
MRPL30	MRPS23
MRPL14	MRPL52
MRPL33	MRPS25
MRPS33	MRPL30
MRPS26	MRPL30
CHCHD1	MRPL30
MRPS12	MRPS24
MRPS25	MRPS10
MRPL41	MRPS25
GADD45GIP1	MRPL27
CHCHD1	MRPL34
MRPL52	MRPL11
MRPL18	MRPS23
MRPS6	MRPS25
DAP3	MRPL21
DAP3	MRPL18
MRPL24	MRPL30
MRPL55	MRPL15
MRPL19	MRPL51
MRPL30	MRPS18B
MRPL39	MRPL16
MRPS30	MRPS18C
BCL2	BAK1
MRPL57	MRPS5
MRPS23	MRPL32
CYCS	UQCRC1
MRPL37	MRPS5
MT-ND1	NDUFB11
MRPL30	MRPL48
MRPS33	MRPL33
MRPS24	MRPS9
MRPL15	MRPL51
MRPL14	DAP3
MRPS30	MRPS16
MRPL30	MRPL32
MRPL9	DAP3
MRPS16	MRPL53
MRPS6	MRPS33
MRPL45	MRPS28
MRPL9	MRPS18C
DAP3	MRPS25
CHCHD1	MRPL41
MRPL19	MRPL52
MRPL1	MRPL10
MRPL39	MRPL49
MRPL37	MRPL33
NDUFAF5	NDUFS7
MRPS18B	MRPS34
MRPL50	MRPS23
MRPS30	MRPS23
MRPL52	MRPL20
MRPS18A	AURKAIP1
PGK1	GAPDH
MRPS24	MRPS25
MRPL30	MRPS24
MRPL52	MRPL46
MRPS23	MRPL48
MRPS23	MRPL16
MRPS12	AURKAIP1
MRPS16	MRPL30
MRPL51	MRPL28
DAP3	MRPL24
MRPL30	MRPL49
MRPL35	MRPS18C
MRPL36	MRPL51
MRPS12	MRPS28
DAP3	MRPL11
CHCHD1	MRPL27
NDUFV3	NDUFC2
PDHA1	PDHX
NDUFV3	NDUFB10
MRPS23	MRPL11
MRPL30	MRPL13
MRPS16	MRPL35
MRPS23	MRPL17
NDUFV3	NDUFB9
MRPS2	MRPS25
DAP3	MRPL30
MRPL50	MRPS16
NDUFS8	NDUFB8
BCL2	BID
MRPL30	MRPS31
MRPL18	MRPL52
CHCHD1	AURKAIP1
MRPS23	MRPL46
MRPL47	MRPS23
MRPL30	MRPS35
MRPL24	MRPS23
FOXO3	SIRT1
VDAC2	VDAC1
MRPL36	MRPL30
MRPS33	MRPL41
MRPS28	MRPS7
MRPL53	MRPL27
MRPL30	MRPL53
MRPS18A	MRPL51
MRPS23	MRPL44
MRPS22	MRPL27
ABCD3	ABCD1
MRPS12	MRPS26
MRPL52	GADD45GIP1
MRPL30	MRPL3
MRPL47	MRPL52
DAP3	MRPL48
MRPL18	MRPL27
PTCD3	MRPL27
MRPS23	MRPS25
MRPL30	MRPS7
DAP3	MRPL35
MRPL52	MRPL17
MRPL36	MRPS23
MRPS26	MRPL34
MRPL18	MRPL30
MRPL52	MRPL48
MRPL30	MRPL40
MRPL20	MRPL30
MRPS30	DAP3
MRPL9	MRPS23
MRPL18	MRPL51
MRPS11	MRPL57
MRPL46	MRPL10
MRPL52	MRPL53
MRPS23	MRPS28
MRPL39	MRPL17
MRPL52	MRPL30
MRPL45	MRPS9
MRPL43	MRPL51
MRPL41	MRPL54
MRPS28	MRPS25
PDK3	PDHX
MRPL22	MRPL57
MRPL57	MRPL27
MRPS23	MRPL13
MRPL2	MRPS23
MRPS23	MRPL27
MRPL14	MRPS23
MRPL16	MRPL10
MRPS22	MRPL30
MRPS18C	MRPL51
MRPL35	MRPS23
MRPS28	MRPS5
MRPL12	MRPL10
MRPS33	MRPS28
MRPL57	MRPL51
MRPS18B	MRPL27
MRPL20	MRPL39
CHCHD1	MRPS9
MRPS23	MRPL38
MRPL20	MRPS23
MRPL30	MRPL46
MRPL30	MRPL15
MRPL55	ICT1
DAP3	GADD45GIP1
MCCC2	MCCC1
MRPL30	MRPL11
MRPL2	MRPL52
MRPL21	MRPL30
MRPL43	MRPL30
MRPL52	MRPL27
MRPL50	MRPS18C
MRPL24	MRPL52
MRPL33	MRPL51
MRPS23	MRPL15
MRPS16	MRPL14
MRPL36	MRPL52
MRPS24	MRPS28
MRPL37	MRPL34
MRPL30	MRPL17
MRPS28	MRPL34
MRPL33	MRPS28
NDUFV3	NDUFB7
MRPS33	MRPL27
MRPS6	CHCHD1
MRPS16	MRPL48
MRPS24	MRPL27
MRPL45	MRPL34
MRPL19	MRPS25
MRPL14	MRPL30
MRPL19	MRPS23
MRPL48	MRPL27
MRPL52	MRPL35
MRPS12	MRPS23
APAF1	CASP3
MRPL2	MRPL30
GADD45GIP1	MRPS23
MRPS23	MRPL3
MRPS16	MRPS28
MRPS12	MRPS31
MRPS31	MRPL27
MRPL45	MRPL33
MT-CO2	UQCRC2
MRPL30	MRPS10
MRPL11	MRPL51
MRPL21	MRPL52
MRPL52	MRPL34
MRPS12	MRPS33
MRPS22	MRPS12
COX4I1	COX6B1
MRPL55	MRPS9
MRPS26	MRPL27
MRPS23	MRPL49
MRPL14	MRPL27
MRPS6	MRPS26
MRPS23	MRPL53
MRPL40	MRPS23
DAP3	MRPL53
PTCD3	MRPS25
MRPS16	GADD45GIP1
MRPL50	DAP3
MRPL19	MRPL30
AURKAIP1	MRPL38
ICT1	MRPS35
MRPS22	ICT1
MRPL9	AURKAIP1
ICT1	MRPS25
NDUFA5	NDUFA7
ATP5A1	ATP5G1
SLC25A6	TIMM10
MRPL43	ICT1
AURKAIP1	MRPL11
MRPL19	MRPL10
AURKAIP1	MRPL40
AURKAIP1	MRPL3
MRPS21	MRPS25
NDUFA5	NDUFB5
MRPL10	MRPL17
NDUFAB1	NDUFA5
COX4I1	CYCS
MRPL41	MRPL10
DLAT	PDHX
TOMM7	TOMM70A
NDUFA5	NDUFA8
AURKAIP1	MRPL53
MRPL38	ICT1
AURKAIP1	MRPL4
TUFM	MRPL1
IMMT	CHCHD6
COX6C	COX5A
NDUFA5	NDUFV2
MRPS24	ICT1
NDUFB11	NDUFS6
MRPS23	ICT1
MRPL1	MRPL28
ATP5G1	ATP5D
ATP5J	ATP5G3
MRPS30	AURKAIP1
AURKAIP1	MRPL43
MRPS7	MRPS34
AURKAIP1	GADD45GIP1
MRPS31	ICT1
MRPL46	ICT1
MRPS21	MRPS33
MRPS6	MRPL50
MRPS6	AURKAIP1
TUFM	TSFM
MRPS26	ICT1
ICT1	MRPL44
NDUFAF4	ECSIT
TUFM	MRPS5
MRPL21	AURKAIP1
NDUFC1	NDUFA5
MRPL9	MRPL54
PDHA1	DLD
AURKAIP1	MRPL48
NDUFA5	NDUFV3
NDUFA3	NDUFA5
ALDOA	ALDOC
MRPL45	AURKAIP1
